Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:16.691000,HAM,44,0 days 00:01:27.403000,1.0,1.0,,,,0 days 00:00:30.046000,0 days 00:00:23.087000,,0 days 00:33:53.727000,0 days 00:34:16.960000,275.0,238.0,249.0,250.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:32:49.099000,2019-08-04 13:12:49.128,1,2.0,False,,False,False
0 days 00:35:39.026000,HAM,44,0 days 00:01:22.335000,2.0,1.0,,,0 days 00:00:29.502000,0 days 00:00:29.662000,0 days 00:00:23.171000,0 days 00:34:46.231000,0 days 00:35:15.893000,0 days 00:35:39.064000,273.0,239.0,248.0,288.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:34:16.691000,2019-08-04 13:14:16.720,12,2.0,False,,False,True
0 days 00:37:00.972000,HAM,44,0 days 00:01:21.946000,3.0,1.0,,,0 days 00:00:29.428000,0 days 00:00:29.407000,0 days 00:00:23.111000,0 days 00:36:08.492000,0 days 00:36:37.899000,0 days 00:37:01.010000,274.0,239.0,247.0,282.0,True,MEDIUM,6.0,False,Mercedes,0 days 00:35:39.026000,2019-08-04 13:15:39.055,1,2.0,False,,False,True
0 days 00:38:22.618000,HAM,44,0 days 00:01:21.646000,4.0,1.0,,,0 days 00:00:29.418000,0 days 00:00:29.228000,0 days 00:00:23,0 days 00:37:30.428000,0 days 00:37:59.656000,0 days 00:38:22.656000,271.0,241.0,247.0,,True,MEDIUM,7.0,False,Mercedes,0 days 00:37:00.972000,2019-08-04 13:17:01.001,1,2.0,False,,False,True
0 days 00:39:44.385000,HAM,44,0 days 00:01:21.767000,5.0,1.0,,,0 days 00:00:29.441000,0 days 00:00:29.228000,0 days 00:00:23.098000,0 days 00:38:52.097000,0 days 00:39:21.325000,0 days 00:39:44.423000,273.0,239.0,247.0,287.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:38:22.618000,2019-08-04 13:18:22.647,1,2.0,False,,False,True
0 days 00:41:05.987000,HAM,44,0 days 00:01:21.602000,6.0,1.0,,,0 days 00:00:29.394000,0 days 00:00:29.157000,0 days 00:00:23.051000,0 days 00:40:13.817000,0 days 00:40:42.974000,0 days 00:41:06.025000,276.0,243.0,247.0,288.0,True,MEDIUM,9.0,False,Mercedes,0 days 00:39:44.385000,2019-08-04 13:19:44.414,1,2.0,False,,False,True
0 days 00:42:27.645000,HAM,44,0 days 00:01:21.658000,7.0,1.0,,,0 days 00:00:29.420000,0 days 00:00:29.203000,0 days 00:00:23.035000,0 days 00:41:35.445000,0 days 00:42:04.648000,0 days 00:42:27.683000,273.0,243.0,248.0,289.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:41:05.987000,2019-08-04 13:21:06.016,1,2.0,False,,False,True
0 days 00:43:48.938000,HAM,44,0 days 00:01:21.293000,8.0,1.0,,,0 days 00:00:29.340000,0 days 00:00:29.008000,0 days 00:00:22.945000,0 days 00:42:57.023000,0 days 00:43:26.031000,0 days 00:43:48.976000,277.0,244.0,248.0,,True,MEDIUM,11.0,False,Mercedes,0 days 00:42:27.645000,2019-08-04 13:22:27.674,1,2.0,False,,False,True
0 days 00:45:10.473000,HAM,44,0 days 00:01:21.535000,9.0,1.0,,,0 days 00:00:29.288000,0 days 00:00:29.152000,0 days 00:00:23.095000,0 days 00:44:18.264000,0 days 00:44:47.416000,0 days 00:45:10.511000,274.0,241.0,248.0,,False,MEDIUM,12.0,False,Mercedes,0 days 00:43:48.938000,2019-08-04 13:23:48.967,1,2.0,False,,False,True
0 days 00:46:31.957000,HAM,44,0 days 00:01:21.484000,10.0,1.0,,,0 days 00:00:29.331000,0 days 00:00:29.062000,0 days 00:00:23.091000,0 days 00:45:39.842000,0 days 00:46:08.904000,0 days 00:46:31.995000,277.0,243.0,247.0,,False,MEDIUM,13.0,False,Mercedes,0 days 00:45:10.473000,2019-08-04 13:25:10.502,1,2.0,False,,False,True
0 days 00:47:53.531000,HAM,44,0 days 00:01:21.574000,11.0,1.0,,,0 days 00:00:29.403000,0 days 00:00:29.151000,0 days 00:00:23.020000,0 days 00:47:01.398000,0 days 00:47:30.549000,0 days 00:47:53.569000,275.0,242.0,249.0,290.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:46:31.957000,2019-08-04 13:26:31.986,1,2.0,False,,False,True
0 days 00:49:15.248000,HAM,44,0 days 00:01:21.717000,12.0,1.0,,,0 days 00:00:29.543000,0 days 00:00:29.149000,0 days 00:00:23.025000,0 days 00:48:23.112000,0 days 00:48:52.261000,0 days 00:49:15.286000,277.0,241.0,250.0,291.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:47:53.531000,2019-08-04 13:27:53.560,1,2.0,False,,False,True
0 days 00:50:36.899000,HAM,44,0 days 00:01:21.651000,13.0,1.0,,,0 days 00:00:29.387000,0 days 00:00:29.166000,0 days 00:00:23.098000,0 days 00:49:44.673000,0 days 00:50:13.839000,0 days 00:50:36.937000,,244.0,248.0,,False,MEDIUM,16.0,False,Mercedes,0 days 00:49:15.248000,2019-08-04 13:29:15.277,1,2.0,False,,False,True
0 days 00:51:58.798000,HAM,44,0 days 00:01:21.899000,14.0,1.0,,,0 days 00:00:29.363000,0 days 00:00:29.459000,0 days 00:00:23.077000,0 days 00:51:06.300000,0 days 00:51:35.759000,0 days 00:51:58.836000,,242.0,249.0,,False,MEDIUM,17.0,False,Mercedes,0 days 00:50:36.899000,2019-08-04 13:30:36.928,1,2.0,False,,False,True
0 days 00:53:20.494000,HAM,44,0 days 00:01:21.696000,15.0,1.0,,,0 days 00:00:29.372000,0 days 00:00:29.171000,0 days 00:00:23.153000,0 days 00:52:28.208000,0 days 00:52:57.379000,0 days 00:53:20.532000,,243.0,248.0,,False,MEDIUM,18.0,False,Mercedes,0 days 00:51:58.798000,2019-08-04 13:31:58.827,1,2.0,False,,False,True
0 days 00:54:42.102000,HAM,44,0 days 00:01:21.608000,16.0,1.0,,,0 days 00:00:29.343000,0 days 00:00:29.186000,0 days 00:00:23.079000,0 days 00:53:49.875000,0 days 00:54:19.061000,0 days 00:54:42.140000,278.0,240.0,249.0,290.0,False,MEDIUM,19.0,False,Mercedes,0 days 00:53:20.494000,2019-08-04 13:33:20.523,1,2.0,False,,False,True
0 days 00:56:03.787000,HAM,44,0 days 00:01:21.685000,17.0,1.0,,,0 days 00:00:29.396000,0 days 00:00:29.134000,0 days 00:00:23.155000,0 days 00:55:11.536000,0 days 00:55:40.670000,0 days 00:56:03.825000,279.0,243.0,248.0,289.0,False,MEDIUM,20.0,False,Mercedes,0 days 00:54:42.102000,2019-08-04 13:34:42.131,1,2.0,False,,False,True
0 days 00:57:25.552000,HAM,44,0 days 00:01:21.765000,18.0,1.0,,,0 days 00:00:29.612000,0 days 00:00:29.087000,0 days 00:00:23.066000,0 days 00:56:33.437000,0 days 00:57:02.524000,0 days 00:57:25.590000,276.0,245.0,249.0,290.0,False,MEDIUM,21.0,False,Mercedes,0 days 00:56:03.787000,2019-08-04 13:36:03.816,1,2.0,False,,False,True
0 days 00:58:47.238000,HAM,44,0 days 00:01:21.686000,19.0,1.0,,,0 days 00:00:29.540000,0 days 00:00:29.117000,0 days 00:00:23.029000,0 days 00:57:55.130000,0 days 00:58:24.247000,0 days 00:58:47.276000,278.0,244.0,248.0,291.0,False,MEDIUM,22.0,False,Mercedes,0 days 00:57:25.552000,2019-08-04 13:37:25.581,1,2.0,False,,False,True
0 days 01:00:09.479000,HAM,44,0 days 00:01:22.241000,20.0,1.0,,,0 days 00:00:29.667000,0 days 00:00:29.375000,0 days 00:00:23.199000,0 days 00:59:16.943000,0 days 00:59:46.318000,0 days 01:00:09.517000,,241.0,250.0,290.0,False,MEDIUM,23.0,False,Mercedes,0 days 00:58:47.238000,2019-08-04 13:38:47.267,1,2.0,False,,False,True
0 days 01:01:31.739000,HAM,44,0 days 00:01:22.260000,21.0,1.0,,,0 days 00:00:29.680000,0 days 00:00:29.427000,0 days 00:00:23.153000,0 days 01:00:39.197000,0 days 01:01:08.624000,0 days 01:01:31.777000,280.0,239.0,250.0,292.0,False,MEDIUM,24.0,False,Mercedes,0 days 01:00:09.479000,2019-08-04 13:40:09.508,1,2.0,False,,False,True
0 days 01:02:54.117000,HAM,44,0 days 00:01:22.378000,22.0,1.0,,,0 days 00:00:29.555000,0 days 00:00:29.637000,0 days 00:00:23.186000,0 days 01:02:01.332000,0 days 01:02:30.969000,0 days 01:02:54.155000,279.0,240.0,250.0,,False,MEDIUM,25.0,False,Mercedes,0 days 01:01:31.739000,2019-08-04 13:41:31.768,1,2.0,False,,False,True
0 days 01:04:16.213000,HAM,44,0 days 00:01:22.096000,23.0,1.0,,,0 days 00:00:29.562000,0 days 00:00:29.340000,0 days 00:00:23.194000,0 days 01:03:23.717000,0 days 01:03:53.057000,0 days 01:04:16.251000,277.0,241.0,250.0,,False,MEDIUM,26.0,False,Mercedes,0 days 01:02:54.117000,2019-08-04 13:42:54.146,1,2.0,False,,False,True
0 days 01:05:39.057000,HAM,44,0 days 00:01:22.844000,24.0,1.0,,,0 days 00:00:29.677000,0 days 00:00:29.994000,0 days 00:00:23.173000,0 days 01:04:45.928000,0 days 01:05:15.922000,0 days 01:05:39.095000,279.0,243.0,250.0,294.0,False,MEDIUM,27.0,False,Mercedes,0 days 01:04:16.213000,2019-08-04 13:44:16.242,1,2.0,False,,False,True
0 days 01:07:01.109000,HAM,44,0 days 00:01:22.052000,25.0,1.0,,,0 days 00:00:29.638000,0 days 00:00:29.213000,0 days 00:00:23.201000,0 days 01:06:08.733000,0 days 01:06:37.946000,0 days 01:07:01.147000,277.0,243.0,248.0,293.0,False,MEDIUM,28.0,False,Mercedes,0 days 01:05:39.057000,2019-08-04 13:45:39.086,1,1.0,False,,False,True
0 days 01:08:22.884000,HAM,44,0 days 00:01:21.775000,26.0,1.0,,,0 days 00:00:29.547000,0 days 00:00:29.189000,0 days 00:00:23.039000,0 days 01:07:30.694000,0 days 01:07:59.883000,0 days 01:08:22.922000,282.0,243.0,250.0,292.0,False,MEDIUM,29.0,False,Mercedes,0 days 01:07:01.109000,2019-08-04 13:47:01.138,1,1.0,False,,False,True
0 days 01:09:44.689000,HAM,44,0 days 00:01:21.805000,27.0,1.0,,,0 days 00:00:29.611000,0 days 00:00:29.216000,0 days 00:00:22.978000,0 days 01:08:52.533000,0 days 01:09:21.749000,0 days 01:09:44.727000,277.0,241.0,249.0,291.0,False,MEDIUM,30.0,False,Mercedes,0 days 01:08:22.884000,2019-08-04 13:48:22.913,1,1.0,False,,False,True
0 days 01:11:06.871000,HAM,44,0 days 00:01:22.182000,28.0,1.0,,,0 days 00:00:29.530000,0 days 00:00:29.499000,0 days 00:00:23.153000,0 days 01:10:14.257000,0 days 01:10:43.756000,0 days 01:11:06.909000,278.0,240.0,249.0,,False,MEDIUM,31.0,False,Mercedes,0 days 01:09:44.689000,2019-08-04 13:49:44.718,1,1.0,False,,False,True
0 days 01:12:29.333000,HAM,44,0 days 00:01:22.462000,29.0,1.0,,,0 days 00:00:29.773000,0 days 00:00:29.515000,0 days 00:00:23.174000,0 days 01:11:36.682000,0 days 01:12:06.197000,0 days 01:12:29.371000,271.0,239.0,249.0,293.0,False,MEDIUM,32.0,False,Mercedes,0 days 01:11:06.871000,2019-08-04 13:51:06.900,1,1.0,False,,False,True
0 days 01:13:52.145000,HAM,44,0 days 00:01:22.812000,30.0,1.0,,,0 days 00:00:29.793000,0 days 00:00:29.542000,0 days 00:00:23.477000,0 days 01:12:59.164000,0 days 01:13:28.706000,0 days 01:13:52.183000,272.0,241.0,248.0,292.0,False,MEDIUM,33.0,False,Mercedes,0 days 01:12:29.333000,2019-08-04 13:52:29.362,1,1.0,False,,False,True
0 days 01:15:17.628000,HAM,44,0 days 00:01:25.483000,31.0,1.0,,0 days 01:15:16.009000,0 days 00:00:29.713000,0 days 00:00:29.855000,0 days 00:00:25.915000,0 days 01:14:21.896000,0 days 01:14:51.751000,0 days 01:15:17.666000,275.0,240.0,,294.0,False,MEDIUM,34.0,False,Mercedes,0 days 01:13:52.145000,2019-08-04 13:53:52.174,1,1.0,False,,False,False
0 days 01:16:57.398000,HAM,44,0 days 00:01:39.770000,32.0,2.0,0 days 01:15:39.077000,,0 days 00:00:48.664000,0 days 00:00:28.777000,0 days 00:00:22.329000,0 days 01:16:06.330000,0 days 01:16:35.107000,0 days 01:16:57.436000,273.0,243.0,252.0,,False,HARD,1.0,True,Mercedes,0 days 01:15:17.628000,2019-08-04 13:55:17.657,1,2.0,False,,False,False
0 days 01:18:17.051000,HAM,44,0 days 00:01:19.653000,33.0,2.0,,,0 days 00:00:28.791000,0 days 00:00:28.585000,0 days 00:00:22.277000,0 days 01:17:26.227000,0 days 01:17:54.812000,0 days 01:18:17.089000,275.0,245.0,251.0,291.0,True,HARD,2.0,True,Mercedes,0 days 01:16:57.398000,2019-08-04 13:56:57.427,1,2.0,False,,False,True
0 days 01:19:36.382000,HAM,44,0 days 00:01:19.331000,34.0,2.0,,,0 days 00:00:28.736000,0 days 00:00:28.204000,0 days 00:00:22.391000,0 days 01:18:45.825000,0 days 01:19:14.029000,0 days 01:19:36.420000,280.0,246.0,257.0,,True,HARD,3.0,True,Mercedes,0 days 01:18:17.051000,2019-08-04 13:58:17.080,1,2.0,False,,False,True
0 days 01:20:56.608000,HAM,44,0 days 00:01:20.226000,35.0,2.0,,,0 days 00:00:28.787000,0 days 00:00:28.852000,0 days 00:00:22.587000,0 days 01:20:05.207000,0 days 01:20:34.059000,0 days 01:20:56.646000,281.0,245.0,258.0,309.0,False,HARD,4.0,True,Mercedes,0 days 01:19:36.382000,2019-08-04 13:59:36.411,1,2.0,False,,False,True
0 days 01:22:17.865000,HAM,44,0 days 00:01:21.257000,36.0,2.0,,,0 days 00:00:29.320000,0 days 00:00:29.188000,0 days 00:00:22.749000,0 days 01:21:25.966000,0 days 01:21:55.154000,0 days 01:22:17.903000,276.0,246.0,253.0,312.0,False,HARD,5.0,True,Mercedes,0 days 01:20:56.608000,2019-08-04 14:00:56.637,1,2.0,False,,False,True
0 days 01:23:38.778000,HAM,44,0 days 00:01:20.913000,37.0,2.0,,,0 days 00:00:29.090000,0 days 00:00:28.846000,0 days 00:00:22.977000,0 days 01:22:46.993000,0 days 01:23:15.839000,0 days 01:23:38.816000,279.0,245.0,257.0,296.0,False,HARD,6.0,True,Mercedes,0 days 01:22:17.865000,2019-08-04 14:02:17.894,1,2.0,False,,False,True
0 days 01:24:59.960000,HAM,44,0 days 00:01:21.182000,38.0,2.0,,,0 days 00:00:28.967000,0 days 00:00:28.920000,0 days 00:00:23.295000,0 days 01:24:07.783000,0 days 01:24:36.703000,0 days 01:24:59.998000,275.0,246.0,262.0,314.0,False,HARD,7.0,True,Mercedes,0 days 01:23:38.778000,2019-08-04 14:03:38.807,1,2.0,False,,False,True
0 days 01:26:22.282000,HAM,44,0 days 00:01:22.322000,39.0,2.0,,,0 days 00:00:28.752000,0 days 00:00:30.527000,0 days 00:00:23.043000,0 days 01:25:28.750000,0 days 01:25:59.277000,0 days 01:26:22.320000,292.0,243.0,253.0,321.0,False,HARD,8.0,True,Mercedes,0 days 01:24:59.960000,2019-08-04 14:04:59.989,1,2.0,False,,False,True
0 days 01:27:42.790000,HAM,44,0 days 00:01:20.508000,40.0,2.0,,,0 days 00:00:28.910000,0 days 00:00:28.769000,0 days 00:00:22.829000,0 days 01:26:51.230000,0 days 01:27:19.999000,0 days 01:27:42.828000,278.0,244.0,251.0,295.0,False,HARD,9.0,True,Mercedes,0 days 01:26:22.282000,2019-08-04 14:06:22.311,1,2.0,False,,False,True
0 days 01:29:03.275000,HAM,44,0 days 00:01:20.485000,41.0,2.0,,,0 days 00:00:28.994000,0 days 00:00:28.737000,0 days 00:00:22.754000,0 days 01:28:11.822000,0 days 01:28:40.559000,0 days 01:29:03.313000,275.0,244.0,252.0,289.0,False,HARD,10.0,True,Mercedes,0 days 01:27:42.790000,2019-08-04 14:07:42.819,1,2.0,False,,False,True
0 days 01:30:23.365000,HAM,44,0 days 00:01:20.090000,42.0,2.0,,,0 days 00:00:28.906000,0 days 00:00:28.605000,0 days 00:00:22.579000,0 days 01:29:32.219000,0 days 01:30:00.824000,0 days 01:30:23.403000,279.0,245.0,253.0,294.0,False,HARD,11.0,True,Mercedes,0 days 01:29:03.275000,2019-08-04 14:09:03.304,1,2.0,False,,False,True
0 days 01:31:43.545000,HAM,44,0 days 00:01:20.180000,43.0,2.0,,,0 days 00:00:28.820000,0 days 00:00:28.725000,0 days 00:00:22.635000,0 days 01:30:52.223000,0 days 01:31:20.948000,0 days 01:31:43.583000,,245.0,252.0,296.0,False,HARD,12.0,True,Mercedes,0 days 01:30:23.365000,2019-08-04 14:10:23.394,1,2.0,False,,False,True
0 days 01:33:03.738000,HAM,44,0 days 00:01:20.193000,44.0,2.0,,,0 days 00:00:28.834000,0 days 00:00:28.710000,0 days 00:00:22.649000,0 days 01:32:12.417000,0 days 01:32:41.127000,0 days 01:33:03.776000,281.0,248.0,253.0,,False,HARD,13.0,True,Mercedes,0 days 01:31:43.545000,2019-08-04 14:11:43.574,1,2.0,False,,False,True
0 days 01:34:23.918000,HAM,44,0 days 00:01:20.180000,45.0,2.0,,,0 days 00:00:28.864000,0 days 00:00:28.856000,0 days 00:00:22.460000,0 days 01:33:32.640000,0 days 01:34:01.496000,0 days 01:34:23.956000,,243.0,254.0,297.0,False,HARD,14.0,True,Mercedes,0 days 01:33:03.738000,2019-08-04 14:13:03.767,1,2.0,False,,False,True
0 days 01:35:44.095000,HAM,44,0 days 00:01:20.177000,46.0,2.0,,,0 days 00:00:28.891000,0 days 00:00:28.682000,0 days 00:00:22.604000,0 days 01:34:52.847000,0 days 01:35:21.529000,0 days 01:35:44.133000,280.0,246.0,254.0,296.0,False,HARD,15.0,True,Mercedes,0 days 01:34:23.918000,2019-08-04 14:14:23.947,1,2.0,False,,False,True
0 days 01:37:04.137000,HAM,44,0 days 00:01:20.042000,47.0,2.0,,,0 days 00:00:28.839000,0 days 00:00:28.606000,0 days 00:00:22.597000,0 days 01:36:12.972000,0 days 01:36:41.578000,0 days 01:37:04.175000,282.0,247.0,254.0,298.0,False,HARD,16.0,True,Mercedes,0 days 01:35:44.095000,2019-08-04 14:15:44.124,1,2.0,False,,False,True
0 days 01:38:26.589000,HAM,44,0 days 00:01:22.452000,48.0,2.0,,0 days 01:38:26.659000,0 days 00:00:28.741000,0 days 00:00:28.348000,0 days 00:00:25.363000,0 days 01:37:32.916000,0 days 01:38:01.264000,0 days 01:38:26.627000,286.0,248.0,,,False,HARD,17.0,True,Mercedes,0 days 01:37:04.137000,2019-08-04 14:17:04.166,1,2.0,False,,False,False
0 days 01:40:02.711000,HAM,44,0 days 00:01:36.122000,49.0,2.0,0 days 01:38:46.426000,,0 days 00:00:46.653000,0 days 00:00:27.638000,0 days 00:00:21.831000,0 days 01:39:13.280000,0 days 01:39:40.918000,0 days 01:40:02.749000,282.0,252.0,253.0,,False,HARD,18.0,True,Mercedes,0 days 01:38:26.589000,2019-08-04 14:18:26.618,1,2.0,False,,False,False
0 days 01:41:22.115000,HAM,44,0 days 00:01:19.404000,50.0,3.0,,,0 days 00:00:28.753000,0 days 00:00:28.387000,0 days 00:00:22.264000,0 days 01:40:31.502000,0 days 01:40:59.889000,0 days 01:41:22.153000,278.0,246.0,254.0,290.0,False,MEDIUM,1.0,False,Mercedes,0 days 01:40:02.711000,2019-08-04 14:20:02.740,1,2.0,False,,False,True
0 days 01:42:41.314000,HAM,44,0 days 00:01:19.199000,51.0,3.0,,,0 days 00:00:28.670000,0 days 00:00:28.225000,0 days 00:00:22.304000,0 days 01:41:50.823000,0 days 01:42:19.048000,0 days 01:42:41.352000,,247.0,253.0,292.0,True,MEDIUM,2.0,False,Mercedes,0 days 01:41:22.115000,2019-08-04 14:21:22.144,1,2.0,False,,False,True
0 days 01:44:01.047000,HAM,44,0 days 00:01:19.733000,52.0,3.0,,,0 days 00:00:28.610000,0 days 00:00:28.525000,0 days 00:00:22.598000,0 days 01:43:09.962000,0 days 01:43:38.487000,0 days 01:44:01.085000,281.0,245.0,254.0,291.0,False,MEDIUM,3.0,False,Mercedes,0 days 01:42:41.314000,2019-08-04 14:22:41.343,1,2.0,False,,False,True
0 days 01:45:20.632000,HAM,44,0 days 00:01:19.585000,53.0,3.0,,,0 days 00:00:28.619000,0 days 00:00:28.517000,0 days 00:00:22.449000,0 days 01:44:29.704000,0 days 01:44:58.221000,0 days 01:45:20.670000,286.0,244.0,252.0,,False,MEDIUM,4.0,False,Mercedes,0 days 01:44:01.047000,2019-08-04 14:24:01.076,1,2.0,False,,False,True
0 days 01:46:40.305000,HAM,44,0 days 00:01:19.673000,54.0,3.0,,,0 days 00:00:28.578000,0 days 00:00:28.392000,0 days 00:00:22.703000,0 days 01:45:49.248000,0 days 01:46:17.640000,0 days 01:46:40.343000,283.0,246.0,256.0,290.0,False,MEDIUM,5.0,False,Mercedes,0 days 01:45:20.632000,2019-08-04 14:25:20.661,1,2.0,False,,False,True
0 days 01:47:59.932000,HAM,44,0 days 00:01:19.627000,55.0,3.0,,,0 days 00:00:28.613000,0 days 00:00:28.465000,0 days 00:00:22.549000,0 days 01:47:08.956000,0 days 01:47:37.421000,0 days 01:47:59.970000,,248.0,256.0,307.0,False,MEDIUM,6.0,False,Mercedes,0 days 01:46:40.305000,2019-08-04 14:26:40.334,1,2.0,False,,False,True
0 days 01:49:19.974000,HAM,44,0 days 00:01:20.042000,56.0,3.0,,,0 days 00:00:28.889000,0 days 00:00:28.694000,0 days 00:00:22.459000,0 days 01:48:28.859000,0 days 01:48:57.553000,0 days 01:49:20.012000,287.0,247.0,253.0,302.0,False,MEDIUM,7.0,False,Mercedes,0 days 01:47:59.932000,2019-08-04 14:27:59.961,1,2.0,False,,False,True
0 days 01:50:39.148000,HAM,44,0 days 00:01:19.174000,57.0,3.0,,,0 days 00:00:28.814000,0 days 00:00:28.160000,0 days 00:00:22.200000,0 days 01:49:48.826000,0 days 01:50:16.986000,0 days 01:50:39.186000,281.0,246.0,252.0,293.0,True,MEDIUM,8.0,False,Mercedes,0 days 01:49:19.974000,2019-08-04 14:29:20.003,1,2.0,False,,False,True
0 days 01:51:57.816000,HAM,44,0 days 00:01:18.668000,58.0,3.0,,,0 days 00:00:28.581000,0 days 00:00:28.025000,0 days 00:00:22.062000,0 days 01:51:07.767000,0 days 01:51:35.792000,0 days 01:51:57.854000,,249.0,252.0,289.0,True,MEDIUM,9.0,False,Mercedes,0 days 01:50:39.148000,2019-08-04 14:30:39.177,1,2.0,False,,False,True
0 days 01:53:16.382000,HAM,44,0 days 00:01:18.566000,59.0,3.0,,,0 days 00:00:28.567000,0 days 00:00:27.923000,0 days 00:00:22.076000,0 days 01:52:26.421000,0 days 01:52:54.344000,0 days 01:53:16.420000,282.0,251.0,253.0,290.0,True,MEDIUM,10.0,False,Mercedes,0 days 01:51:57.816000,2019-08-04 14:31:57.845,1,2.0,False,,False,True
0 days 01:54:34.910000,HAM,44,0 days 00:01:18.528000,60.0,3.0,,,0 days 00:00:28.548000,0 days 00:00:27.925000,0 days 00:00:22.055000,0 days 01:53:44.968000,0 days 01:54:12.893000,0 days 01:54:34.948000,,249.0,253.0,,True,MEDIUM,11.0,False,Mercedes,0 days 01:53:16.382000,2019-08-04 14:33:16.411,1,2.0,False,,False,True
0 days 01:55:53.485000,HAM,44,0 days 00:01:18.575000,61.0,3.0,,,0 days 00:00:28.482000,0 days 00:00:28.053000,0 days 00:00:22.040000,0 days 01:55:03.430000,0 days 01:55:31.483000,0 days 01:55:53.523000,283.0,248.0,253.0,291.0,False,MEDIUM,12.0,False,Mercedes,0 days 01:54:34.910000,2019-08-04 14:34:34.939,1,2.0,False,,False,True
0 days 01:57:12.143000,HAM,44,0 days 00:01:18.658000,62.0,3.0,,,0 days 00:00:28.605000,0 days 00:00:27.955000,0 days 00:00:22.098000,0 days 01:56:22.128000,0 days 01:56:50.083000,0 days 01:57:12.181000,284.0,250.0,253.0,290.0,False,MEDIUM,13.0,False,Mercedes,0 days 01:55:53.485000,2019-08-04 14:35:53.514,1,2.0,False,,False,True
0 days 01:58:30.768000,HAM,44,0 days 00:01:18.625000,63.0,3.0,,,0 days 00:00:28.607000,0 days 00:00:27.859000,0 days 00:00:22.159000,0 days 01:57:40.788000,0 days 01:58:08.647000,0 days 01:58:30.806000,283.0,250.0,252.0,291.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:57:12.143000,2019-08-04 14:37:12.172,1,2.0,False,,False,True
0 days 01:59:49.553000,HAM,44,0 days 00:01:18.785000,64.0,3.0,,,0 days 00:00:28.644000,0 days 00:00:27.946000,0 days 00:00:22.195000,0 days 01:58:59.450000,0 days 01:59:27.396000,0 days 01:59:49.591000,285.0,251.0,254.0,292.0,False,MEDIUM,15.0,False,Mercedes,0 days 01:58:30.768000,2019-08-04 14:38:30.797,1,2.0,False,,False,True
0 days 02:01:08.407000,HAM,44,0 days 00:01:18.854000,65.0,3.0,,,0 days 00:00:28.573000,0 days 00:00:28.021000,0 days 00:00:22.260000,0 days 02:00:18.164000,0 days 02:00:46.185000,0 days 02:01:08.445000,,252.0,254.0,293.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:59:49.553000,2019-08-04 14:39:49.582,1,2.0,False,,False,True
0 days 02:02:29.352000,HAM,44,0 days 00:01:20.945000,66.0,3.0,,,0 days 00:00:28.723000,0 days 00:00:29.346000,0 days 00:00:22.876000,0 days 02:01:37.168000,0 days 02:02:06.514000,0 days 02:02:29.390000,290.0,236.0,262.0,296.0,False,MEDIUM,17.0,False,Mercedes,0 days 02:01:08.407000,2019-08-04 14:41:08.436,1,2.0,False,,False,True
0 days 02:03:49.354000,HAM,44,0 days 00:01:20.002000,67.0,3.0,,,0 days 00:00:28.508000,0 days 00:00:28.781000,0 days 00:00:22.713000,0 days 02:02:57.898000,0 days 02:03:26.679000,0 days 02:03:49.392000,283.0,245.0,253.0,317.0,False,MEDIUM,18.0,False,Mercedes,0 days 02:02:29.352000,2019-08-04 14:42:29.381,1,1.0,False,,False,True
0 days 02:05:09.927000,HAM,44,0 days 00:01:20.573000,68.0,3.0,,,0 days 00:00:28.981000,0 days 00:00:28.890000,0 days 00:00:22.702000,0 days 02:04:18.373000,0 days 02:04:47.263000,0 days 02:05:09.965000,281.0,243.0,253.0,292.0,False,MEDIUM,19.0,False,Mercedes,0 days 02:03:49.354000,2019-08-04 14:43:49.383,1,1.0,False,,False,True
0 days 02:06:31.402000,HAM,44,0 days 00:01:21.475000,69.0,3.0,,,0 days 00:00:29.234000,0 days 00:00:29.229000,0 days 00:00:23.012000,0 days 02:05:39.199000,0 days 02:06:08.428000,0 days 02:06:31.440000,271.0,244.0,251.0,286.0,False,MEDIUM,20.0,False,Mercedes,0 days 02:05:09.927000,2019-08-04 14:45:09.956,1,1.0,False,,False,True
0 days 02:07:53.084000,HAM,44,0 days 00:01:21.682000,70.0,3.0,,,0 days 00:00:29.001000,0 days 00:00:29.220000,0 days 00:00:23.461000,0 days 02:07:00.441000,0 days 02:07:29.661000,0 days 02:07:53.122000,272.0,244.0,205.0,290.0,False,MEDIUM,21.0,False,Mercedes,0 days 02:06:31.402000,2019-08-04 14:46:31.431,1,1.0,False,,False,True
