Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:11.255000,GAS,10,0 days 00:01:47.505000,1.0,1.0,,,,0 days 00:00:41.749000,0 days 00:00:34.736000,,0 days 00:34:36.561000,0 days 00:35:11.442000,194.0,179.0,203.0,289.0,False,SOFT,4.0,False,Toro Rosso,0 days 00:33:23.612000,2019-11-03 19:13:24.328,1,8.0,False,,False,False
0 days 00:36:55.508000,GAS,10,0 days 00:01:44.253000,2.0,1.0,,,0 days 00:00:28.497000,0 days 00:00:41.506000,0 days 00:00:34.250000,0 days 00:35:39.752000,0 days 00:36:21.258000,0 days 00:36:55.508000,200.0,179.0,202.0,306.0,True,SOFT,5.0,False,Toro Rosso,0 days 00:35:11.255000,2019-11-03 19:15:11.971,1,8.0,False,,False,True
0 days 00:38:38.754000,GAS,10,0 days 00:01:43.246000,3.0,1.0,,,0 days 00:00:27.999000,0 days 00:00:40.864000,0 days 00:00:34.383000,0 days 00:37:23.507000,0 days 00:38:04.371000,0 days 00:38:38.754000,203.0,178.0,202.0,310.0,True,SOFT,6.0,False,Toro Rosso,0 days 00:36:55.508000,2019-11-03 19:16:56.224,1,8.0,False,,False,True
0 days 00:40:21.548000,GAS,10,0 days 00:01:42.794000,4.0,1.0,,,0 days 00:00:27.885000,0 days 00:00:40.889000,0 days 00:00:34.020000,0 days 00:39:06.639000,0 days 00:39:47.528000,0 days 00:40:21.548000,205.0,180.0,203.0,296.0,True,SOFT,7.0,False,Toro Rosso,0 days 00:38:38.754000,2019-11-03 19:18:39.470,1,8.0,False,,False,True
0 days 00:42:04.029000,GAS,10,0 days 00:01:42.481000,5.0,1.0,,,0 days 00:00:27.877000,0 days 00:00:40.634000,0 days 00:00:33.970000,0 days 00:40:49.425000,0 days 00:41:30.059000,0 days 00:42:04.029000,202.0,180.0,203.0,296.0,True,SOFT,8.0,False,Toro Rosso,0 days 00:40:21.548000,2019-11-03 19:20:22.264,1,8.0,False,,False,True
0 days 00:43:46.431000,GAS,10,0 days 00:01:42.402000,6.0,1.0,,,0 days 00:00:27.714000,0 days 00:00:40.762000,0 days 00:00:33.926000,0 days 00:42:31.743000,0 days 00:43:12.505000,0 days 00:43:46.431000,205.0,179.0,201.0,296.0,True,SOFT,9.0,False,Toro Rosso,0 days 00:42:04.029000,2019-11-03 19:22:04.745,1,8.0,False,,False,True
0 days 00:45:29.549000,GAS,10,0 days 00:01:43.118000,7.0,1.0,,,0 days 00:00:27.858000,0 days 00:00:41.123000,0 days 00:00:34.137000,0 days 00:44:14.289000,0 days 00:44:55.412000,0 days 00:45:29.549000,197.0,179.0,202.0,292.0,False,SOFT,10.0,False,Toro Rosso,0 days 00:43:46.431000,2019-11-03 19:23:47.147,1,8.0,False,,False,True
0 days 00:47:12.955000,GAS,10,0 days 00:01:43.406000,8.0,1.0,,,0 days 00:00:27.896000,0 days 00:00:41.290000,0 days 00:00:34.220000,0 days 00:45:57.445000,0 days 00:46:38.735000,0 days 00:47:12.955000,202.0,178.0,202.0,291.0,False,SOFT,11.0,False,Toro Rosso,0 days 00:45:29.549000,2019-11-03 19:25:30.265,12,7.0,False,,False,True
0 days 00:48:56.145000,GAS,10,0 days 00:01:43.190000,9.0,1.0,,,0 days 00:00:27.939000,0 days 00:00:41.189000,0 days 00:00:34.062000,0 days 00:47:40.894000,0 days 00:48:22.083000,0 days 00:48:56.145000,201.0,177.0,201.0,291.0,False,SOFT,12.0,False,Toro Rosso,0 days 00:47:12.955000,2019-11-03 19:27:13.671,21,7.0,False,,False,True
0 days 00:50:39.535000,GAS,10,0 days 00:01:43.390000,10.0,1.0,,,0 days 00:00:28.044000,0 days 00:00:41.271000,0 days 00:00:34.075000,0 days 00:49:24.189000,0 days 00:50:05.460000,0 days 00:50:39.535000,190.0,178.0,201.0,291.0,False,SOFT,13.0,False,Toro Rosso,0 days 00:48:56.145000,2019-11-03 19:28:56.861,1,7.0,False,,False,True
0 days 00:52:23.193000,GAS,10,0 days 00:01:43.658000,11.0,1.0,,,0 days 00:00:27.909000,0 days 00:00:41.571000,0 days 00:00:34.178000,0 days 00:51:07.444000,0 days 00:51:49.015000,0 days 00:52:23.193000,198.0,178.0,202.0,287.0,False,SOFT,14.0,False,Toro Rosso,0 days 00:50:39.535000,2019-11-03 19:30:40.251,1,7.0,False,,False,True
0 days 00:54:06.556000,GAS,10,0 days 00:01:43.363000,12.0,1.0,,,0 days 00:00:27.929000,0 days 00:00:41.244000,0 days 00:00:34.190000,0 days 00:52:51.122000,0 days 00:53:32.366000,0 days 00:54:06.556000,199.0,179.0,203.0,289.0,False,SOFT,15.0,False,Toro Rosso,0 days 00:52:23.193000,2019-11-03 19:32:23.909,1,7.0,False,,False,True
0 days 00:55:49.598000,GAS,10,0 days 00:01:43.042000,13.0,1.0,,,0 days 00:00:27.980000,0 days 00:00:41.080000,0 days 00:00:33.982000,0 days 00:54:34.536000,0 days 00:55:15.616000,0 days 00:55:49.598000,,178.0,203.0,289.0,False,SOFT,16.0,False,Toro Rosso,0 days 00:54:06.556000,2019-11-03 19:34:07.272,1,7.0,False,,False,True
0 days 00:57:32.556000,GAS,10,0 days 00:01:42.958000,14.0,1.0,,,0 days 00:00:28.003000,0 days 00:00:40.859000,0 days 00:00:34.096000,0 days 00:56:17.601000,0 days 00:56:58.460000,0 days 00:57:32.556000,200.0,182.0,204.0,291.0,False,SOFT,17.0,False,Toro Rosso,0 days 00:55:49.598000,2019-11-03 19:35:50.314,1,7.0,False,,False,True
0 days 00:59:15.580000,GAS,10,0 days 00:01:43.024000,15.0,1.0,,,0 days 00:00:27.896000,0 days 00:00:40.998000,0 days 00:00:34.130000,0 days 00:58:00.452000,0 days 00:58:41.450000,0 days 00:59:15.580000,,178.0,204.0,293.0,False,SOFT,18.0,False,Toro Rosso,0 days 00:57:32.556000,2019-11-03 19:37:33.272,1,7.0,False,,False,True
0 days 01:00:58.641000,GAS,10,0 days 00:01:43.061000,16.0,1.0,,,0 days 00:00:27.941000,0 days 00:00:40.999000,0 days 00:00:34.121000,0 days 00:59:43.521000,0 days 01:00:24.520000,0 days 01:00:58.641000,198.0,180.0,202.0,293.0,False,SOFT,19.0,False,Toro Rosso,0 days 00:59:15.580000,2019-11-03 19:39:16.296,1,7.0,False,,False,True
0 days 01:02:41.854000,GAS,10,0 days 00:01:43.213000,17.0,1.0,,,0 days 00:00:27.948000,0 days 00:00:41.013000,0 days 00:00:34.252000,0 days 01:01:26.589000,0 days 01:02:07.602000,0 days 01:02:41.854000,192.0,181.0,203.0,292.0,False,SOFT,20.0,False,Toro Rosso,0 days 01:00:58.641000,2019-11-03 19:40:59.357,1,7.0,False,,False,True
0 days 01:04:25.420000,GAS,10,0 days 00:01:43.566000,18.0,1.0,,,0 days 00:00:27.980000,0 days 00:00:41.226000,0 days 00:00:34.360000,0 days 01:03:09.834000,0 days 01:03:51.060000,0 days 01:04:25.420000,191.0,180.0,202.0,293.0,False,SOFT,21.0,False,Toro Rosso,0 days 01:02:41.854000,2019-11-03 19:42:42.570,1,7.0,False,,False,True
0 days 01:06:09.358000,GAS,10,0 days 00:01:43.938000,19.0,1.0,,0 days 01:06:08.465000,0 days 00:00:28.163000,0 days 00:00:41.224000,0 days 00:00:34.551000,0 days 01:04:53.583000,0 days 01:05:34.807000,0 days 01:06:09.358000,193.0,178.0,,296.0,False,SOFT,22.0,False,Toro Rosso,0 days 01:04:25.420000,2019-11-03 19:44:26.136,1,7.0,False,,False,False
0 days 01:08:12.543000,GAS,10,0 days 00:02:03.185000,20.0,2.0,0 days 01:06:32.654000,,0 days 00:00:48.405000,0 days 00:00:40.886000,0 days 00:00:33.894000,0 days 01:06:57.763000,0 days 01:07:38.649000,0 days 01:08:12.543000,198.0,180.0,204.0,291.0,False,HARD,1.0,True,Toro Rosso,0 days 01:06:09.358000,2019-11-03 19:46:10.074,1,12.0,False,,False,False
0 days 01:09:54.112000,GAS,10,0 days 00:01:41.569000,21.0,2.0,,,0 days 00:00:27.534000,0 days 00:00:40.366000,0 days 00:00:33.669000,0 days 01:08:40.077000,0 days 01:09:20.443000,0 days 01:09:54.112000,207.0,180.0,203.0,296.0,True,HARD,2.0,True,Toro Rosso,0 days 01:08:12.543000,2019-11-03 19:48:13.259,1,11.0,False,,False,True
0 days 01:11:35.578000,GAS,10,0 days 00:01:41.466000,22.0,2.0,,,0 days 00:00:27.397000,0 days 00:00:40.483000,0 days 00:00:33.586000,0 days 01:10:21.509000,0 days 01:11:01.992000,0 days 01:11:35.578000,205.0,180.0,206.0,294.0,True,HARD,3.0,True,Toro Rosso,0 days 01:09:54.112000,2019-11-03 19:49:54.828,1,10.0,False,,False,True
0 days 01:13:17.018000,GAS,10,0 days 00:01:41.440000,23.0,2.0,,,0 days 00:00:27.415000,0 days 00:00:40.452000,0 days 00:00:33.573000,0 days 01:12:02.993000,0 days 01:12:43.445000,0 days 01:13:17.018000,206.0,181.0,204.0,298.0,True,HARD,4.0,True,Toro Rosso,0 days 01:11:35.578000,2019-11-03 19:51:36.294,1,10.0,False,,False,True
0 days 01:14:58.740000,GAS,10,0 days 00:01:41.722000,24.0,2.0,,,0 days 00:00:27.483000,0 days 00:00:40.618000,0 days 00:00:33.621000,0 days 01:13:44.501000,0 days 01:14:25.119000,0 days 01:14:58.740000,207.0,181.0,203.0,294.0,False,HARD,5.0,True,Toro Rosso,0 days 01:13:17.018000,2019-11-03 19:53:17.734,1,10.0,False,,False,True
0 days 01:16:39.868000,GAS,10,0 days 00:01:41.128000,25.0,2.0,,,0 days 00:00:27.395000,0 days 00:00:40.313000,0 days 00:00:33.420000,0 days 01:15:26.135000,0 days 01:16:06.448000,0 days 01:16:39.868000,206.0,182.0,206.0,296.0,True,HARD,6.0,True,Toro Rosso,0 days 01:14:58.740000,2019-11-03 19:54:59.456,1,9.0,False,,False,True
0 days 01:18:21.457000,GAS,10,0 days 00:01:41.589000,26.0,2.0,,,0 days 00:00:27.475000,0 days 00:00:40.399000,0 days 00:00:33.715000,0 days 01:17:07.343000,0 days 01:17:47.742000,0 days 01:18:21.457000,202.0,179.0,204.0,300.0,False,HARD,7.0,True,Toro Rosso,0 days 01:16:39.868000,2019-11-03 19:56:40.584,1,9.0,False,,False,True
0 days 01:20:02.944000,GAS,10,0 days 00:01:41.487000,27.0,2.0,,,0 days 00:00:27.445000,0 days 00:00:40.513000,0 days 00:00:33.529000,0 days 01:18:48.902000,0 days 01:19:29.415000,0 days 01:20:02.944000,199.0,182.0,207.0,322.0,False,HARD,8.0,True,Toro Rosso,0 days 01:18:21.457000,2019-11-03 19:58:22.173,1,8.0,False,,False,True
0 days 01:21:45.480000,GAS,10,0 days 00:01:42.536000,28.0,2.0,,,0 days 00:00:27.687000,0 days 00:00:40.779000,0 days 00:00:34.070000,0 days 01:20:30.631000,0 days 01:21:11.410000,0 days 01:21:45.480000,206.0,180.0,206.0,300.0,False,HARD,9.0,True,Toro Rosso,0 days 01:20:02.944000,2019-11-03 20:00:03.660,1,9.0,False,,False,True
0 days 01:23:26.614000,GAS,10,0 days 00:01:41.134000,29.0,2.0,,,0 days 00:00:27.387000,0 days 00:00:40.373000,0 days 00:00:33.374000,0 days 01:22:12.867000,0 days 01:22:53.240000,0 days 01:23:26.614000,208.0,181.0,206.0,299.0,False,HARD,10.0,True,Toro Rosso,0 days 01:21:45.480000,2019-11-03 20:01:46.196,1,9.0,False,,False,True
0 days 01:25:07.864000,GAS,10,0 days 00:01:41.250000,30.0,2.0,,,0 days 00:00:27.283000,0 days 00:00:40.519000,0 days 00:00:33.448000,0 days 01:23:53.897000,0 days 01:24:34.416000,0 days 01:25:07.864000,205.0,179.0,204.0,295.0,False,HARD,11.0,True,Toro Rosso,0 days 01:23:26.614000,2019-11-03 20:03:27.330,1,9.0,False,,False,True
0 days 01:26:48.714000,GAS,10,0 days 00:01:40.850000,31.0,2.0,,,0 days 00:00:27.250000,0 days 00:00:40.312000,0 days 00:00:33.288000,0 days 01:25:35.114000,0 days 01:26:15.426000,0 days 01:26:48.714000,209.0,184.0,204.0,297.0,True,HARD,12.0,True,Toro Rosso,0 days 01:25:07.864000,2019-11-03 20:05:08.580,1,9.0,False,,False,True
0 days 01:28:30.442000,GAS,10,0 days 00:01:41.728000,32.0,2.0,,,0 days 00:00:27.481000,0 days 00:00:40.501000,0 days 00:00:33.746000,0 days 01:27:16.195000,0 days 01:27:56.696000,0 days 01:28:30.442000,,183.0,205.0,296.0,False,HARD,13.0,True,Toro Rosso,0 days 01:26:48.714000,2019-11-03 20:06:49.430,1,9.0,False,,False,True
0 days 01:30:11.550000,GAS,10,0 days 00:01:41.108000,33.0,2.0,,,0 days 00:00:27.525000,0 days 00:00:40.186000,0 days 00:00:33.397000,0 days 01:28:57.967000,0 days 01:29:38.153000,0 days 01:30:11.550000,,183.0,206.0,296.0,False,HARD,14.0,True,Toro Rosso,0 days 01:28:30.442000,2019-11-03 20:08:31.158,1,9.0,False,,False,True
0 days 01:31:52.537000,GAS,10,0 days 00:01:40.987000,34.0,2.0,,,0 days 00:00:27.412000,0 days 00:00:40.207000,0 days 00:00:33.368000,0 days 01:30:38.962000,0 days 01:31:19.169000,0 days 01:31:52.537000,207.0,183.0,204.0,299.0,False,HARD,15.0,True,Toro Rosso,0 days 01:30:11.550000,2019-11-03 20:10:12.266,1,9.0,False,,False,True
0 days 01:33:33.956000,GAS,10,0 days 00:01:41.419000,35.0,2.0,,,0 days 00:00:27.444000,0 days 00:00:40.450000,0 days 00:00:33.525000,0 days 01:32:19.981000,0 days 01:33:00.431000,0 days 01:33:33.956000,,183.0,204.0,299.0,False,HARD,16.0,True,Toro Rosso,0 days 01:31:52.537000,2019-11-03 20:11:53.253,1,9.0,False,,False,True
0 days 01:35:16.269000,GAS,10,0 days 00:01:42.313000,36.0,2.0,,,0 days 00:00:27.592000,0 days 00:00:40.975000,0 days 00:00:33.746000,0 days 01:34:01.548000,0 days 01:34:42.523000,0 days 01:35:16.269000,199.0,181.0,204.0,298.0,False,HARD,17.0,True,Toro Rosso,0 days 01:33:33.956000,2019-11-03 20:13:34.672,1,9.0,False,,False,True
0 days 01:36:57.386000,GAS,10,0 days 00:01:41.117000,37.0,2.0,,,0 days 00:00:27.401000,0 days 00:00:40.286000,0 days 00:00:33.430000,0 days 01:35:43.670000,0 days 01:36:23.956000,0 days 01:36:57.386000,207.0,183.0,206.0,297.0,False,HARD,18.0,True,Toro Rosso,0 days 01:35:16.269000,2019-11-03 20:15:16.985,1,9.0,False,,False,True
0 days 01:38:38.470000,GAS,10,0 days 00:01:41.084000,38.0,2.0,,,0 days 00:00:27.415000,0 days 00:00:40.335000,0 days 00:00:33.334000,0 days 01:37:24.801000,0 days 01:38:05.136000,0 days 01:38:38.470000,200.0,185.0,207.0,298.0,False,HARD,19.0,True,Toro Rosso,0 days 01:36:57.386000,2019-11-03 20:16:58.102,1,9.0,False,,False,True
0 days 01:40:19.473000,GAS,10,0 days 00:01:41.003000,39.0,2.0,,,0 days 00:00:27.413000,0 days 00:00:40.186000,0 days 00:00:33.404000,0 days 01:39:05.883000,0 days 01:39:46.069000,0 days 01:40:19.473000,207.0,185.0,204.0,298.0,False,HARD,20.0,True,Toro Rosso,0 days 01:38:38.470000,2019-11-03 20:18:39.186,1,9.0,False,,False,True
0 days 01:42:00.622000,GAS,10,0 days 00:01:41.149000,40.0,2.0,,,0 days 00:00:27.369000,0 days 00:00:40.257000,0 days 00:00:33.523000,0 days 01:40:46.842000,0 days 01:41:27.099000,0 days 01:42:00.622000,208.0,183.0,206.0,298.0,False,HARD,21.0,True,Toro Rosso,0 days 01:40:19.473000,2019-11-03 20:20:20.189,1,9.0,False,,False,True
0 days 01:43:41.860000,GAS,10,0 days 00:01:41.238000,41.0,2.0,,,0 days 00:00:27.412000,0 days 00:00:40.233000,0 days 00:00:33.593000,0 days 01:42:28.034000,0 days 01:43:08.267000,0 days 01:43:41.860000,195.0,183.0,207.0,298.0,False,HARD,22.0,True,Toro Rosso,0 days 01:42:00.622000,2019-11-03 20:22:01.338,1,8.0,False,,False,True
0 days 01:45:23.284000,GAS,10,0 days 00:01:41.424000,42.0,2.0,,,0 days 00:00:27.517000,0 days 00:00:40.343000,0 days 00:00:33.564000,0 days 01:44:09.377000,0 days 01:44:49.720000,0 days 01:45:23.284000,200.0,184.0,206.0,299.0,False,HARD,23.0,True,Toro Rosso,0 days 01:43:41.860000,2019-11-03 20:23:42.576,1,8.0,False,,False,True
0 days 01:47:05.658000,GAS,10,0 days 00:01:42.374000,43.0,2.0,,,0 days 00:00:27.450000,0 days 00:00:40.556000,0 days 00:00:34.368000,0 days 01:45:50.734000,0 days 01:46:31.290000,0 days 01:47:05.658000,203.0,184.0,208.0,293.0,False,HARD,24.0,True,Toro Rosso,0 days 01:45:23.284000,2019-11-03 20:25:24.000,1,8.0,False,,False,True
0 days 01:48:47.190000,GAS,10,0 days 00:01:41.532000,44.0,2.0,,,0 days 00:00:27.439000,0 days 00:00:40.481000,0 days 00:00:33.612000,0 days 01:47:33.097000,0 days 01:48:13.578000,0 days 01:48:47.190000,,186.0,206.0,295.0,False,HARD,25.0,True,Toro Rosso,0 days 01:47:05.658000,2019-11-03 20:27:06.374,1,8.0,False,,False,True
0 days 01:50:29.192000,GAS,10,0 days 00:01:42.002000,45.0,2.0,,,0 days 00:00:27.437000,0 days 00:00:40.884000,0 days 00:00:33.681000,0 days 01:49:14.627000,0 days 01:49:55.511000,0 days 01:50:29.192000,200.0,183.0,206.0,298.0,False,HARD,26.0,True,Toro Rosso,0 days 01:48:47.190000,2019-11-03 20:28:47.906,1,8.0,False,,False,True
0 days 01:52:10.790000,GAS,10,0 days 00:01:41.598000,46.0,2.0,,,0 days 00:00:27.597000,0 days 00:00:40.537000,0 days 00:00:33.464000,0 days 01:50:56.789000,0 days 01:51:37.326000,0 days 01:52:10.790000,199.0,182.0,205.0,298.0,False,HARD,27.0,True,Toro Rosso,0 days 01:50:29.192000,2019-11-03 20:30:29.908,1,8.0,False,,False,True
0 days 01:53:52.065000,GAS,10,0 days 00:01:41.275000,47.0,2.0,,,0 days 00:00:27.514000,0 days 00:00:40.267000,0 days 00:00:33.494000,0 days 01:52:38.304000,0 days 01:53:18.571000,0 days 01:53:52.065000,200.0,182.0,207.0,299.0,False,HARD,28.0,True,Toro Rosso,0 days 01:52:10.790000,2019-11-03 20:32:11.506,1,8.0,False,,False,True
0 days 01:55:33.746000,GAS,10,0 days 00:01:41.681000,48.0,2.0,,,0 days 00:00:27.429000,0 days 00:00:40.524000,0 days 00:00:33.728000,0 days 01:54:19.494000,0 days 01:55:00.018000,0 days 01:55:33.746000,202.0,185.0,205.0,288.0,False,HARD,29.0,True,Toro Rosso,0 days 01:53:52.065000,2019-11-03 20:33:52.781,1,8.0,False,,False,True
0 days 01:57:16.600000,GAS,10,0 days 00:01:42.854000,49.0,2.0,,,0 days 00:00:27.712000,0 days 00:00:41.164000,0 days 00:00:33.978000,0 days 01:56:01.458000,0 days 01:56:42.622000,0 days 01:57:16.600000,201.0,181.0,206.0,300.0,False,HARD,30.0,True,Toro Rosso,0 days 01:55:33.746000,2019-11-03 20:35:34.462,1,9.0,False,,False,True
0 days 01:58:59.890000,GAS,10,0 days 00:01:43.290000,50.0,2.0,,,0 days 00:00:27.562000,0 days 00:00:41.446000,0 days 00:00:34.282000,0 days 01:57:44.162000,0 days 01:58:25.608000,0 days 01:58:59.890000,206.0,181.0,197.0,299.0,False,HARD,31.0,True,Toro Rosso,0 days 01:57:16.600000,2019-11-03 20:37:17.316,1,9.0,False,,False,True
0 days 02:00:44.777000,GAS,10,0 days 00:01:44.887000,51.0,2.0,,,0 days 00:00:29.373000,0 days 00:00:40.972000,0 days 00:00:34.542000,0 days 01:59:29.263000,0 days 02:00:10.235000,0 days 02:00:44.777000,201.0,183.0,201.0,306.0,False,HARD,32.0,True,Toro Rosso,0 days 01:58:59.890000,2019-11-03 20:39:00.606,1,9.0,False,,False,True
0 days 02:02:30.151000,GAS,10,0 days 00:01:45.374000,52.0,2.0,,,0 days 00:00:28.811000,0 days 00:00:41.114000,0 days 00:00:35.449000,0 days 02:01:13.588000,0 days 02:01:54.702000,0 days 02:02:30.151000,202.0,183.0,205.0,302.0,False,HARD,33.0,True,Toro Rosso,0 days 02:00:44.777000,2019-11-03 20:40:45.493,1,10.0,False,,False,True
0 days 02:04:19.311000,GAS,10,0 days 00:01:49.160000,53.0,2.0,,0 days 02:04:18.435000,0 days 00:00:30.222000,0 days 00:00:41.551000,0 days 00:00:37.387000,0 days 02:03:00.373000,0 days 02:03:41.924000,0 days 02:04:19.311000,179.0,183.0,,304.0,False,HARD,34.0,True,Toro Rosso,0 days 02:02:30.151000,2019-11-03 20:42:30.867,1,13.0,False,,False,False
0 days 02:06:34.829000,GAS,10,0 days 00:02:15.518000,54.0,3.0,0 days 02:04:42.785000,0 days 02:06:28.003000,0 days 00:00:48.187000,0 days 00:00:41.035000,0 days 00:00:46.296000,0 days 02:05:07.498000,0 days 02:05:48.533000,0 days 02:06:34.829000,207.0,164.0,,282.0,False,SOFT,3.0,False,Toro Rosso,0 days 02:04:19.311000,2019-11-03 20:44:20.027,12,15.0,False,,False,False
0 days 00:35:17.290000,PER,11,0 days 00:01:53.540000,1.0,1.0,0 days 00:33:32.405000,,,0 days 00:00:43.501000,0 days 00:00:35.619000,,0 days 00:34:41.779000,0 days 00:35:17.599000,201.0,170.0,201.0,282.0,False,MEDIUM,1.0,True,Racing Point,0 days 00:33:23.612000,2019-11-03 19:13:24.328,1,18.0,False,,False,False
0 days 00:37:01.910000,PER,11,0 days 00:01:44.620000,2.0,1.0,,,0 days 00:00:28.428000,0 days 00:00:41.576000,0 days 00:00:34.616000,0 days 00:35:45.730000,0 days 00:36:27.306000,0 days 00:37:01.922000,,176.0,205.0,314.0,True,MEDIUM,2.0,True,Racing Point,0 days 00:35:17.290000,2019-11-03 19:15:18.006,1,17.0,False,,False,True
0 days 00:38:46.243000,PER,11,0 days 00:01:44.333000,3.0,1.0,,,0 days 00:00:28.232000,0 days 00:00:41.247000,0 days 00:00:34.854000,0 days 00:37:30.154000,0 days 00:38:11.401000,0 days 00:38:46.255000,195.0,173.0,206.0,303.0,True,MEDIUM,3.0,True,Racing Point,0 days 00:37:01.910000,2019-11-03 19:17:02.626,1,17.0,False,,False,True
0 days 00:40:29.945000,PER,11,0 days 00:01:43.702000,4.0,1.0,,,0 days 00:00:28.006000,0 days 00:00:40.920000,0 days 00:00:34.776000,0 days 00:39:14.261000,0 days 00:39:55.181000,0 days 00:40:29.957000,193.0,176.0,206.0,313.0,True,MEDIUM,4.0,True,Racing Point,0 days 00:38:46.243000,2019-11-03 19:18:46.959,1,17.0,False,,False,True
0 days 00:42:13.917000,PER,11,0 days 00:01:43.972000,5.0,1.0,,,0 days 00:00:27.832000,0 days 00:00:41.030000,0 days 00:00:35.110000,0 days 00:40:57.789000,0 days 00:41:38.819000,0 days 00:42:13.929000,196.0,175.0,206.0,310.0,False,MEDIUM,5.0,True,Racing Point,0 days 00:40:29.945000,2019-11-03 19:20:30.661,1,17.0,False,,False,True
0 days 00:43:57.824000,PER,11,0 days 00:01:43.907000,6.0,1.0,,,0 days 00:00:28.166000,0 days 00:00:40.969000,0 days 00:00:34.772000,0 days 00:42:42.095000,0 days 00:43:23.064000,0 days 00:43:57.836000,184.0,180.0,203.0,314.0,False,MEDIUM,6.0,True,Racing Point,0 days 00:42:13.917000,2019-11-03 19:22:14.633,1,17.0,False,,False,True
0 days 00:45:41.812000,PER,11,0 days 00:01:43.988000,7.0,1.0,,,0 days 00:00:27.880000,0 days 00:00:41.211000,0 days 00:00:34.897000,0 days 00:44:25.716000,0 days 00:45:06.927000,0 days 00:45:41.824000,194.0,181.0,207.0,307.0,False,MEDIUM,7.0,True,Racing Point,0 days 00:43:57.824000,2019-11-03 19:23:58.540,1,17.0,False,,False,True
0 days 00:47:26.088000,PER,11,0 days 00:01:44.276000,8.0,1.0,,,0 days 00:00:28.097000,0 days 00:00:41.259000,0 days 00:00:34.920000,0 days 00:46:09.921000,0 days 00:46:51.180000,0 days 00:47:26.100000,193.0,179.0,204.0,303.0,False,MEDIUM,8.0,True,Racing Point,0 days 00:45:41.812000,2019-11-03 19:25:42.528,12,16.0,False,,False,True
0 days 00:49:10.115000,PER,11,0 days 00:01:44.027000,9.0,1.0,,,0 days 00:00:28.025000,0 days 00:00:41.441000,0 days 00:00:34.561000,0 days 00:47:54.125000,0 days 00:48:35.566000,0 days 00:49:10.127000,198.0,179.0,203.0,323.0,False,MEDIUM,9.0,True,Racing Point,0 days 00:47:26.088000,2019-11-03 19:27:26.804,21,16.0,False,,False,True
0 days 00:50:53.336000,PER,11,0 days 00:01:43.221000,10.0,1.0,,,0 days 00:00:27.595000,0 days 00:00:41.315000,0 days 00:00:34.311000,0 days 00:49:37.722000,0 days 00:50:19.037000,0 days 00:50:53.348000,194.0,180.0,204.0,308.0,True,MEDIUM,10.0,True,Racing Point,0 days 00:49:10.115000,2019-11-03 19:29:10.831,1,15.0,False,,False,True
0 days 00:52:37.200000,PER,11,0 days 00:01:43.864000,11.0,1.0,,,0 days 00:00:28.226000,0 days 00:00:41.400000,0 days 00:00:34.238000,0 days 00:51:21.574000,0 days 00:52:02.974000,0 days 00:52:37.212000,,183.0,203.0,318.0,False,MEDIUM,11.0,True,Racing Point,0 days 00:50:53.336000,2019-11-03 19:30:54.052,1,14.0,False,,False,True
0 days 00:54:20.418000,PER,11,0 days 00:01:43.218000,12.0,1.0,,,0 days 00:00:27.739000,0 days 00:00:41.223000,0 days 00:00:34.256000,0 days 00:53:04.951000,0 days 00:53:46.174000,0 days 00:54:20.430000,191.0,183.0,203.0,295.0,True,MEDIUM,12.0,True,Racing Point,0 days 00:52:37.200000,2019-11-03 19:32:37.916,1,14.0,False,,False,True
0 days 00:56:03.333000,PER,11,0 days 00:01:42.915000,13.0,1.0,,,0 days 00:00:27.740000,0 days 00:00:40.999000,0 days 00:00:34.176000,0 days 00:54:48.170000,0 days 00:55:29.169000,0 days 00:56:03.345000,197.0,183.0,204.0,320.0,True,MEDIUM,13.0,True,Racing Point,0 days 00:54:20.418000,2019-11-03 19:34:21.134,1,13.0,False,,False,True
0 days 00:57:45.810000,PER,11,0 days 00:01:42.477000,14.0,1.0,,,0 days 00:00:27.823000,0 days 00:00:40.695000,0 days 00:00:33.959000,0 days 00:56:31.168000,0 days 00:57:11.863000,0 days 00:57:45.822000,198.0,184.0,203.0,318.0,True,MEDIUM,14.0,True,Racing Point,0 days 00:56:03.333000,2019-11-03 19:36:04.049,1,12.0,False,,False,True
0 days 00:59:28.480000,PER,11,0 days 00:01:42.670000,15.0,1.0,,,0 days 00:00:27.817000,0 days 00:00:40.967000,0 days 00:00:33.886000,0 days 00:58:13.639000,0 days 00:58:54.606000,0 days 00:59:28.492000,,185.0,203.0,292.0,False,MEDIUM,15.0,True,Racing Point,0 days 00:57:45.810000,2019-11-03 19:37:46.526,1,12.0,False,,False,True
0 days 01:01:10.825000,PER,11,0 days 00:01:42.345000,16.0,1.0,,,0 days 00:00:27.758000,0 days 00:00:40.793000,0 days 00:00:33.794000,0 days 00:59:56.250000,0 days 01:00:37.043000,0 days 01:01:10.837000,201.0,186.0,203.0,297.0,True,MEDIUM,16.0,True,Racing Point,0 days 00:59:28.480000,2019-11-03 19:39:29.196,1,12.0,False,,False,True
